date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:09:01	76262/76262	---M--	200	added ('OK')	image/jpeg	etag:%225de90e0c-129e6%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_2.jpg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_2.jpg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/blog.html)
16:09:01	96117/96117	---M--	200	added ('OK')	image/jpeg	etag:%225de90e0a-17775%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_3.jpg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_3.jpg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/blog.html)
16:09:02	60364/60364	---M--	200	added ('OK')	image/jpeg	etag:%225de90e0c-ebcc%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_4.jpg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_4.jpg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/blog.html)
16:09:02	88976/88976	---M--	200	added ('OK')	image/jpeg	etag:%225de90e0a-15b90%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_5.jpg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_5.jpg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/blog.html)
16:09:02	50142/50142	---M--	200	added ('OK')	image/jpeg	etag:%225de90e0c-c3de%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_6.jpg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_6.jpg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/blog.html)
16:09:03	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a1e484-4d7%22	https://lmpixels.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/contact.html)
16:09:09	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2024%20May%202015%2002:30:30%20GMT	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Free.eot?w118d	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Free54e9.eot	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/style.css)
16:09:15	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2024%20May%202015%2002:30:30%20GMT	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Free.eot?	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Freed41d.eot	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/style.css)
16:09:16	21780/21780	---M--	200	added ('OK')	font/woff2	etag:%22556137cc-5514%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Free.woff2?w118d	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Free54e9.woff2	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/style.css)
16:09:16	55696/55696	---M--	200	added ('OK')	font/woff	etag:%22556137c6-d990%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Free.woff?w118d	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Free54e9.woff	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/style.css)
16:09:16	55620/55620	---M--	200	added ('OK')	application/octet-stream	etag:%22556137c6-d944%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Free.ttf?w118d	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Free54e9.ttf	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/style.css)
16:09:17	205847/205847	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22556137c6-32417%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Free.svg?w118d	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/fonts/Linearicons-Free54e9.svg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linear-icons-font/style.css)
16:09:17	133034/133034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2004%20Feb%202020%2021:05:48%20GMT	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400.eot	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400.eot	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:17	133034/133034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2004%20Feb%202020%2021:05:48%20GMT	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400.eot?	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400d41d.eot	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:18	76548/76548	---M--	200	added ('OK')	font/woff2	etag:%225e39dcac-12b04%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400.woff2	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400.woff2	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:18	89824/89824	---M--	200	added ('OK')	font/woff	etag:%225e39dcac-15ee0%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400.woff	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400.woff	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:18	132728/132728	---M--	200	added ('OK')	application/octet-stream	etag:%225e39dcac-20678%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400.ttf	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400.ttf	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:19	715890/715890	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e39dcac-aec72%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400.svg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-brands-400.svg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:19	34390/34390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2004%20Feb%202020%2021:05:48%20GMT	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400.eot	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400.eot	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:19	34390/34390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2004%20Feb%202020%2021:05:48%20GMT	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400.eot?	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400d41d.eot	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:20	13600/13600	---M--	200	added ('OK')	font/woff2	etag:%225e39dcac-3520%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400.woff2	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400.woff2	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:20	16800/16800	---M--	200	added ('OK')	font/woff	etag:%225e39dcac-41a0%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400.woff	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400.woff	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:20	34092/34092	---M--	200	added ('OK')	application/octet-stream	etag:%225e39dcac-852c%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400.ttf	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400.ttf	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:21	144322/144322	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e39dcac-233c2%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400.svg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-regular-400.svg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:21	194078/194078	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2004%20Feb%202020%2021:05:48%20GMT	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900.eot	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900.eot	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:21	194078/194078	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2004%20Feb%202020%2021:05:48%20GMT	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900.eot?	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900d41d.eot	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:21	76120/76120	---M--	200	added ('OK')	font/woff2	etag:%225e39dcac-12958%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900.woff2	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900.woff2	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:22	99004/99004	---M--	200	added ('OK')	font/woff	etag:%225e39dcac-182bc%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900.woff	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900.woff	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:22	193792/193792	---M--	200	added ('OK')	application/octet-stream	etag:%225e39dcac-2f500%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900.ttf	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900.ttf	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:23	15572/15572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2030%20Nov%202012%2004:46:36%20GMT	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linecons/fonts/linecons.eot	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linecons/fonts/linecons.eot	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/linecons/style.css)
16:09:23	849240/849240	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e39dcac-cf558%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900.svg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/webfonts/fa-solid-900.svg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css)
16:09:23	4560/4560	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2014:14:56%20GMT	https://lmpixels.com/demo/leven-html-new/full-width-dark/portfolio-project-3.html	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/portfolio-project-3.html	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/portfolio-project-2.html)
16:09:24	54266/54266	---M--	200	added ('OK')	image/jpeg	etag:%225de90e08-d3fa%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/img/portfolio/full/1.jpg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/img/portfolio/full/1.jpg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/portfolio-project-2.html)
16:09:24	72142/72142	---M--	200	added ('OK')	image/jpeg	etag:%225de90e08-119ce%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/img/portfolio/full/2.jpg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/img/portfolio/full/2.jpg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/portfolio-project-2.html)
16:09:24	144212/144212	---M--	200	added ('OK')	image/jpeg	etag:%225de90e0a-23354%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_1_full.jpg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_1_full.jpg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/blog-post-1.html)
16:09:26	401209/401209	---M--	200	added ('OK')	image/jpeg	etag:%225de90e0a-61f39%22	https://lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_2_full.jpg	D:/XI%20RPL/XI%20RPL%20SEM%201/Etika%20profesi%20dan%20kebudiluhuran/templatecv/lmpixels.com/demo/leven-html-new/full-width-dark/img/blog/blog_post_2_full.jpg	(from https://lmpixels.com/demo/leven-html-new/full-width-dark/blog-post-1.html)
